PUBLICATION NAME: (EMBO Journal) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE OR REVIEW )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"A DR4:tBID axis drives the p53 apoptotic response by promoting oligomerization of poised BAX","Henry, Ryan E.; Andrysik, Zdenek; Paris, Ramiro; Galbraith, Matthew D.; Espinosa, Joaquin M.","","","","EMBO JOURNAL","MAR 7 2012","2012","31","5","","","","1266","1278","","10.1038/emboj.2011.498","","","22","2.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","2","2","0","4","1","2","0","0"
"Ablation of Rassf2 induces bone defects and subsequent haematopoietic anomalies in mice","Song, Hoogeun; Kim, Hyunsoo; Lee, Kyunghee; Lee, Da-Hye; Kim, Tae-Shin; Song, Ji Yun; Lee, Dongjun; Choi, Dongwook; Ko, Chang-Yong; Kim, Han-Sung; Shin, Hong-In; Choi, Juhyun; Park, Heedong; Park, Chankyu; Jeong, Daewon; Lim, Dae-Sik","","","","EMBO JOURNAL","MAR 7 2012","2012","31","5","","","","1147","1159","","10.1038/emboj.2011.480","","","22","2.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","5","3","3","1","1","0"
"Coreceptor gene imprinting governs thymocyte lineage fate","Adoro, Stanley; McCaughtry, Thomas; Erman, Batu; Alag, Amala; Van Laethem, Francois; Park, Jung-Hyun; Tai, Xuguang; Kimura, Motoko; Wang, Lie; Grinberg, Alex; Kubo, Masato; Bosselut, Remy; Love, Paul; Singer, Alfred","","","","EMBO JOURNAL","JAN 18 2012","2012","31","2","","","","366","377","","10.1038/emboj.2011.388","","","22","2.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","2","3","2","2","2","0","3","0"
"Rac and Rab GTPases dual effector Nischarin regulates vesicle maturation to facilitate survival of intracellular bacteria","Kuijl, Coenraad; Pilli, Manohar; Alahari, Suresh K.; Janssen, Hans; Khoo, Poh-Sim; Ervin, Karen E.; Calero, Monica; Jonnalagadda, Sobhanaditya; Scheller, Richard H.; Neefjes, Jacques; Junutula, Jagath R.","","","","EMBO JOURNAL","MAR 6 2013","2013","32","5","","","","713","727","","10.1038/emboj.2013.10","","","21","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","5","2","4","2","3","2","0"
"Wig1 prevents cellular senescence by regulating p21 mRNA decay through control of RISC recruitment","Kim, Bong Cho; Lee, Hyung Chul; Lee, Je-Jung; Choi, Chang-Min; Kim, Dong-Kwan; Lee, Jae Cheol; Ko, Young-Gyu; Lee, Jae-Seon","","","","EMBO JOURNAL","NOV 14 2012","2012","31","22","","","","4289","4303","","10.1038/emboj.2012.286","","","21","2.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","3","4","2","1","3","1"
"Highly diverse TCR alpha chain repertoire of pre-immune CD8(+) T cells reveals new insights in gene recombination","Genolet, Raphael; Stevenson, Brian J.; Farinelli, Laurent; Osteras, Magne; Luescher, Immanuel F.","","","","EMBO JOURNAL","APR 4 2012","2012","31","7","","","","1666","1678","","10.1038/emboj.2012.48","","","21","2.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","3","3","3","3","1","0","0","0"
"Arginine methylation of the c-Jun coactivator RACO-1 is required for c-Jun/AP-1 activation","Davies, Clare C.; Chakraborty, Atanu; Diefenbacher, Markus E.; Skehel, Mark; Behrens, Axel","","","","EMBO JOURNAL","MAY 29 2013","2013","32","11","","","","1556","1567","","10.1038/emboj.2013.98","","","20","2.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","4","3","0","2","7","0"
"Epigenetic Thpok silencing limits the time window to choose CD4(+) helper-lineage fate in the thymus","Tanaka, Hirokazu; Naito, Taku; Muroi, Sawako; Seo, Wooseok; Chihara, Risa; Miyamoto, Chizuko; Kominami, Ryo; Taniuchi, Ichiro","","","","EMBO JOURNAL","APR 17 2013","2013","32","8","","","","1183","1194","","10.1038/emboj.2013.47","","","20","2.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","5","3","2","2","0"
"Positional differences of axon growth rates between sensory neurons encoded by runx3","Lallemend, Francois; Sterzenbach, Ulrich; Hadjab-Lallemend, Saida; Aquino, Jorge B.; Castelo-Branco, Goncalo; Sinha, Indranil; Villaescusa, J. Carlos; Levanon, Ditsa; Wang, Yiqiao; Franck, Marina C. M.; Kharchenko, Olga; Adameyko, Igor; Linnarsson, Sten; Groner, Yoram; Turner, Eric; Ernfors, Patrik","","","","EMBO JOURNAL","SEP 12 2012","2012","31","18","","","","3718","3729","","10.1038/emboj.2012.228","","","20","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","3","2","2","4","4","0"
"Myeloid translocation gene 16 is required for maintenance of haematopoietic stem cell quiescence","Fischer, Melissa A.; Moreno-Miralles, Isabel; Hunt, Aubrey; Chyla, Brenda J.; Hiebert, Scott W.","","","","EMBO JOURNAL","MAR 21 2012","2012","31","6","","","","1494","1505","","10.1038/emboj.2011.500","","","20","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","0","5","2","4","2","0"
"VprBP binds full-length RAG1 and is required for B-cell development and V(D)J recombination fidelity","Kassmeier, Michele D.; Mondal, Koushik; Palmer, Victoria L.; Raval, Prafulla; Kumar, Sushil; Perry, Greg A.; Anderson, Dirk K.; Ciborowski, Pawel; Jackson, Sarah; Xiong, Yue; Swanson, Patrick C.","","","","EMBO JOURNAL","FEB 15 2012","2012","31","4","","","","945","958","","10.1038/emboj.2011.455","","","20","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","6","2","0","2","2","3","2","0"
"Nuclear export of histone deacetylase 7 during thymic selection is required for immune self-tolerance","Kasler, Herbert G.; Lim, Hyung W.; Mottet, Denis; Collins, Amy M.; Lee, Intelly S.; Verdin, Eric","","","","EMBO JOURNAL","NOV 28 2012","2012","31","23","","","","4453","4465","","10.1038/emboj.2012.295","","","19","1.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1","2","3","8","0"
"A complex immunodeficiency is based on U1 snRNP-mediated poly(A) site suppression","Langemeier, Joerg; Schrom, Eva-Maria; Rabner, Alona; Radtke, Maximilian; Zychlinski, Daniela; Saborowski, Anna; Bohn, Georg; Mandel-Gutfreund, Yael; Bodem, Jochen; Klein, Christoph; Bohne, Jens","","","","EMBO JOURNAL","OCT 17 2012","2012","31","20","","","","4035","4044","","10.1038/emboj.2012.252","","","19","1.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","1","0","1","3","5","1"
"Rescue of tropomyosin deficiency in Drosophila and human cancer cells by synaptopodin reveals a role of tropomyosin alpha in RhoA stabilization","Wong, Jenny S.; Iorns, Elizabeth; Rheault, Michelle N.; Ward, Toby M.; Rashmi, Priyanka; Weber, Ursula; Lippman, Marc E.; Faul, Christian; Mlodzik, Marek; Mundel, Peter","","","","EMBO JOURNAL","FEB 15 2012","2012","31","4","","","","1028","1040","","10.1038/emboj.2011.464","","","19","1.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","3","2","0","4","0","1","3","0"
"Gene promoters dictate histone occupancy within genes","Perales, Roberto; Erickson, Benjamin; Zhang, Lian; Kim, Hyunmin; Valiquett, Elan; Bentley, David","","","","EMBO JOURNAL","OCT 2 2013","2013","32","19","","","","2645","2656","","10.1038/emboj.2013.194","","","18","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","1","1","4","3","2","0"
"hCAF1/CNOT7 regulates interferon signalling by targeting STAT1","Chapat, Clement; Kolytcheff, Chloe; Le Romancer, Muriel; Auboeuf, Didier; De La Grange, Pierre; Chettab, Kamel; Sentis, Stephanie; Corbo, Laura","","","","EMBO JOURNAL","MAR 6 2013","2013","32","5","","","","688","700","","10.1038/emboj.2013.11","","","18","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4","3","1","2","4","0"
"Dimerization of Sir3 via its C-terminal winged helix domain is essential for yeast heterochromatin formation","Oppikofer, Mariano; Kueng, Stephanie; Keusch, Jeremy J.; Hassler, Markus; Ladurner, Andreas G.; Gut, Heinz; Gasser, Susan M.","","","","EMBO JOURNAL","FEB 6 2013","2013","32","3","","","","437","449","","10.1038/emboj.2012.343","","","18","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","1","3","3","1","3","0","0"
"Tbf1 and Vid22 promote resection and non-homologous end joining of DNA double-strand break ends","Bonetti, Diego; Anbalagan, Savani; Lucchini, Giovanna; Clerici, Michela; Longhese, Maria Pia","","","","EMBO JOURNAL","JAN 23 2013","2013","32","2","","","","275","289","","10.1038/emboj.2012.327","","","18","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","4","1","2","1","1","0"
"The hSSB1 orthologue Obfc2b is essential for skeletogenesis but dispensable for the DNA damage response in vivo","Feldhahn, Niklas; Ferretti, Elisabetta; Robbiani, Davide F.; Callen, Elsa; Deroubaix, Stephanie; Selleri, Licia; Nussenzweig, Andre; Nussenzweig, Michel C.","","","","EMBO JOURNAL","OCT 17 2012","2012","31","20","","","","4045","4056","","10.1038/emboj.2012.247","","","18","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","5","0","3","1","3","0","0"
